video_game_key,game_key,na_sales,eu_sales,jp_sales,other_sales,global_sales,date_key
370,370,2.66,0.5,0.05,0.3,3.52,"[27, 28, 94, 95, 96]"
371,371,1.22,1.66,0.27,0.38,3.52,"[38, 39, 90, 91, 92, 93]"
372,372,2.11,0.94,0.12,0.34,3.51,"[38, 39, 90, 91, 92, 93]"
373,373,1.17,0.5,1.75,0.08,3.51,[120]
374,374,2.84,0.39,0.03,0.24,3.5,"[50, 89]"
375,375,1.64,0.38,1.42,0.06,3.5,
376,376,2.2,0.97,0.02,0.31,3.5,"[38, 39, 90, 91, 92, 93]"
377,377,0.59,1.83,0.73,0.35,3.5,"[12, 13, 52, 101, 102, 103]"
378,378,0.59,2.36,0.04,0.51,3.49,
379,379,1.94,1.22,0.02,0.31,3.49,"[63, 64, 65, 66, 67, 68, 69]"
380,380,2.09,1.02,0.04,0.32,3.48,"[50, 89]"
381,381,2.11,1.01,0.01,0.35,3.48,"[27, 28, 94, 95, 96]"
382,382,2.26,0.89,0.0,0.3,3.46,"[70, 71, 72, 73]"
383,383,0.88,1.75,0.1,0.72,3.45,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
384,384,0.0,0.0,3.44,0.0,3.44,"[74, 75, 76, 77, 78]"
385,385,2.39,0.73,0.03,0.29,3.44,"[38, 39, 90, 91, 92, 93]"
386,386,1.55,1.27,0.33,0.29,3.44,
387,387,1.34,1.54,0.17,0.38,3.43,"[74, 75, 76, 77, 78]"
388,388,1.82,1.07,0.06,0.47,3.42,"[35, 47, 48, 86, 87, 88]"
389,389,1.13,2.07,0.0,0.22,3.42,"[115, 116, 117]"
390,390,0.86,0.0,2.55,0.02,3.42,[122]
391,391,1.75,1.2,0.02,0.43,3.41,[106]
392,392,1.73,0.69,0.59,0.4,3.41,[132]
393,393,0.46,2.28,0.05,0.61,3.4,
394,394,1.56,1.47,0.19,0.17,3.39,[109]
395,395,2.03,1.03,0.0,0.32,3.38,"[27, 28, 94, 95, 96]"
396,396,1.08,1.35,0.48,0.47,3.38,"[63, 64, 65, 66, 67, 68, 69]"
397,397,1.43,0.94,0.74,0.27,3.38,"[38, 39, 90, 91, 92, 93]"
398,398,2.47,0.76,0.0,0.13,3.36,"[115, 116, 117]"
399,399,1.9,0.67,0.73,0.06,3.36,[109]
400,400,0.65,1.61,0.82,0.28,3.36,"[27, 28, 94, 95, 96]"
401,401,1.63,1.53,0.0,0.18,3.34,"[115, 116, 117]"
402,402,1.9,1.14,0.01,0.29,3.34,"[74, 75, 76, 77, 78]"
403,403,0.0,0.99,2.32,0.02,3.33,"[12, 13, 52, 101, 102, 103]"
404,404,1.45,1.29,0.12,0.46,3.33,
405,405,1.44,1.01,0.57,0.3,3.33,
406,406,1.15,1.17,0.76,0.24,3.32,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
407,407,1.47,1.39,0.03,0.43,3.32,"[104, 105]"
408,408,1.99,1.05,0.05,0.22,3.31,[108]
409,409,1.5,1.28,0.05,0.46,3.28,"[43, 107]"
410,410,0.8,1.92,0.06,0.5,3.28,"[63, 64, 65, 66, 67, 68, 69]"
411,411,2.13,0.92,0.0,0.23,3.28,"[70, 71, 72, 73]"
412,412,1.89,1.05,0.02,0.31,3.27,"[43, 107]"
413,413,1.36,1.13,0.46,0.32,3.27,"[27, 28, 94, 95, 96]"
414,414,0.5,1.59,0.31,0.87,3.27,"[38, 39, 90, 91, 92, 93]"
415,415,0.25,0.19,2.78,0.04,3.26,"[63, 64, 65, 66, 67, 68, 69]"
416,416,0.95,1.3,0.77,0.22,3.24,[121]
417,417,0.88,2.11,0.0,0.23,3.23,"[63, 64, 65, 66, 67, 68, 69]"
418,418,1.27,1.33,0.12,0.51,3.23,"[35, 47, 48, 86, 87, 88]"
419,419,2.33,0.3,0.0,0.59,3.22,"[63, 64, 65, 66, 67, 68, 69]"
420,420,0.03,0.0,3.18,0.0,3.22,"[70, 71, 72, 73]"
421,421,1.72,1.33,0.0,0.16,3.21,"[110, 111, 112, 113, 114]"
422,422,0.73,0.1,2.35,0.02,3.2,
423,423,2.26,0.72,0.12,0.1,3.2,[121]
424,424,1.76,1.21,0.07,0.16,3.2,[109]
425,425,1.35,0.6,0.8,0.44,3.19,"[10, 97, 98, 99, 100]"
426,426,1.48,1.01,0.04,0.66,3.19,"[27, 28, 94, 95, 96]"
427,427,0.0,0.0,3.19,0.0,3.19,[121]
428,428,2.15,0.77,0.01,0.26,3.19,"[50, 89]"
429,429,1.78,1.12,0.09,0.19,3.18,"[43, 107]"
430,430,1.18,0.87,0.93,0.2,3.18,"[63, 64, 65, 66, 67, 68, 69]"
431,431,1.52,1.08,0.1,0.47,3.17,"[50, 89]"
432,432,1.86,1.02,0.0,0.29,3.17,
433,433,0.58,0.51,1.93,0.14,3.17,"[27, 28, 94, 95, 96]"
434,434,2.06,0.56,0.38,0.17,3.17,[108]
435,435,1.88,0.98,0.0,0.3,3.16,"[27, 28, 94, 95, 96]"
436,436,1.92,0.16,0.99,0.09,3.15,[108]
437,437,1.79,1.06,0.0,0.29,3.15,"[27, 28, 94, 95, 96]"
438,438,1.22,1.57,0.06,0.29,3.15,"[104, 105]"
439,439,0.88,0.97,0.88,0.42,3.15,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
440,440,1.89,0.99,0.03,0.24,3.15,"[70, 71, 72, 73]"
441,441,0.68,0.0,0.0,2.46,3.14,"[10, 97, 98, 99, 100]"
442,442,1.7,1.25,0.02,0.16,3.13,[109]
443,443,2.14,0.86,0.0,0.13,3.12,"[115, 116, 117]"
444,444,2.31,0.62,0.14,0.04,3.12,"[110, 111, 112, 113, 114]"
445,445,0.91,1.0,1.03,0.17,3.12,"[12, 13, 52, 101, 102, 103]"
446,446,1.69,0.87,0.14,0.42,3.12,"[10, 97, 98, 99, 100]"
447,447,0.08,0.0,3.03,0.01,3.12,[132]
448,448,1.29,1.27,0.06,0.5,3.12,"[50, 89]"
449,449,1.99,0.82,0.03,0.27,3.11,"[50, 89]"
450,450,0.78,2.02,0.0,0.3,3.11,"[70, 71, 72, 73]"
451,451,2.17,0.28,0.55,0.08,3.09,
452,452,2.5,0.16,0.01,0.42,3.08,[108]
453,453,1.92,0.45,0.64,0.07,3.08,[137]
454,454,1.89,0.91,0.04,0.24,3.07,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
455,455,1.4,0.99,0.46,0.22,3.07,"[74, 75, 76, 77, 78]"
456,456,1.57,0.62,0.55,0.34,3.07,[122]
457,457,1.72,1.21,0.0,0.14,3.07,
458,458,1.94,0.86,0.03,0.24,3.07,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
459,459,1.91,0.84,0.0,0.29,3.05,"[27, 28, 94, 95, 96]"
460,460,1.38,1.35,0.02,0.28,3.04,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
461,461,2.06,0.64,0.12,0.22,3.04,"[50, 89]"
462,462,1.94,0.8,0.02,0.27,3.03,"[27, 28, 94, 95, 96]"
463,463,1.54,1.33,0.0,0.16,3.03,[121]
464,464,1.4,1.07,0.08,0.47,3.02,"[38, 39, 90, 91, 92, 93]"
465,465,1.85,1.04,0.0,0.13,3.02,
466,466,2.03,0.47,0.45,0.07,3.02,[136]
467,467,1.45,1.13,0.07,0.38,3.02,
468,468,2.38,0.32,0.0,0.31,3.0,"[63, 64, 65, 66, 67, 68, 69]"
469,469,2.6,0.21,0.01,0.19,3.0,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
470,470,1.15,0.0,0.76,1.09,3.0,"[10, 97, 98, 99, 100]"
471,471,1.57,1.02,0.0,0.41,3.0,
472,472,1.01,1.41,0.05,0.53,2.99,"[70, 71, 72, 73]"
473,473,1.61,0.51,0.8,0.07,2.99,"[123, 124, 125, 126]"
474,474,1.67,1.18,0.0,0.13,2.99,[109]
475,475,0.12,1.26,1.16,0.45,2.99,
476,476,1.36,0.86,0.64,0.13,2.99,[108]
477,477,0.47,1.0,1.39,0.12,2.98,"[63, 64, 65, 66, 67, 68, 69]"
478,478,1.33,1.12,0.08,0.45,2.97,"[50, 89]"
479,479,0.96,1.72,0.0,0.29,2.97,"[70, 71, 72, 73]"
480,480,1.58,1.01,0.0,0.38,2.97,"[35, 47, 48, 86, 87, 88]"
481,481,1.04,1.37,0.06,0.49,2.96,"[43, 107]"
482,482,1.57,0.04,1.19,0.15,2.96,"[27, 28, 94, 95, 96]"
483,483,1.36,1.15,0.04,0.41,2.96,
484,484,1.82,0.71,0.15,0.26,2.95,"[38, 39, 90, 91, 92, 93]"
485,485,1.98,0.58,0.34,0.04,2.94,[120]
486,486,2.22,0.51,0.06,0.15,2.94,"[43, 107]"
487,487,1.45,1.11,0.04,0.33,2.94,"[104, 105]"
488,488,1.76,0.69,0.12,0.37,2.94,"[38, 39, 90, 91, 92, 93]"
489,489,2.07,0.77,0.05,0.05,2.94,[108]
490,490,1.83,0.8,0.03,0.27,2.93,"[10, 97, 98, 99, 100]"
491,491,0.87,1.06,0.73,0.26,2.92,"[12, 13, 52, 101, 102, 103]"
492,492,1.43,1.13,0.05,0.3,2.91,"[10, 97, 98, 99, 100]"
493,493,1.75,0.45,0.62,0.09,2.91,
494,494,0.61,1.85,0.11,0.33,2.9,"[74, 75, 76, 77, 78]"
495,495,1.84,0.8,0.04,0.22,2.9,"[70, 71, 72, 73]"
496,496,1.54,1.14,0.0,0.22,2.9,[106]
497,497,1.75,0.86,0.0,0.28,2.9,"[27, 28, 94, 95, 96]"
498,498,0.08,1.24,1.13,0.45,2.9,"[43, 107]"
499,499,0.71,1.51,0.06,0.61,2.89,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
500,500,0.99,0.32,1.38,0.2,2.89,[108]
501,501,1.51,1.12,0.01,0.24,2.89,[106]
502,502,1.54,1.07,0.0,0.28,2.88,"[35, 47, 48, 86, 87, 88]"
503,503,2.03,0.72,0.02,0.11,2.88,"[110, 111, 112, 113, 114]"
504,504,1.3,1.27,0.0,0.31,2.88,"[10, 97, 98, 99, 100]"
505,505,0.09,2.43,0.12,0.22,2.87,"[115, 116, 117]"
506,506,1.87,0.77,0.0,0.22,2.86,"[74, 75, 76, 77, 78]"
507,507,2.53,0.16,0.0,0.17,2.86,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
508,508,2.09,0.63,0.03,0.11,2.86,
509,509,1.98,0.55,0.0,0.32,2.85,"[35, 47, 48, 86, 87, 88]"
510,510,1.37,0.51,0.89,0.07,2.85,[132]
511,511,1.29,0.53,0.98,0.05,2.85,"[118, 119]"
512,512,1.37,1.34,0.0,0.14,2.85,[120]
513,513,1.4,1.14,0.0,0.31,2.85,"[35, 47, 48, 86, 87, 88]"
514,514,0.4,1.98,0.05,0.42,2.85,"[63, 64, 65, 66, 67, 68, 69]"
515,515,1.87,0.57,0.11,0.3,2.84,"[50, 89]"
516,516,1.65,0.86,0.05,0.28,2.83,"[10, 97, 98, 99, 100]"
517,517,2.52,0.09,0.0,0.22,2.83,"[38, 39, 90, 91, 92, 93]"
518,518,1.28,1.05,0.07,0.43,2.83,"[50, 89]"
519,519,1.32,1.08,0.04,0.39,2.83,
520,520,1.96,0.67,0.1,0.09,2.82,
521,521,1.59,1.05,0.04,0.14,2.82,"[43, 107]"
522,522,0.02,2.79,0.0,0.0,2.81,[122]
523,523,1.05,1.25,0.03,0.48,2.81,"[50, 89]"
524,524,1.32,1.19,0.0,0.3,2.81,"[10, 97, 98, 99, 100]"
525,525,1.32,1.06,0.04,0.38,2.8,"[43, 107]"
526,526,1.74,0.8,0.0,0.26,2.8,"[27, 28, 94, 95, 96]"
527,527,1.47,0.07,1.1,0.15,2.8,"[12, 13, 52, 101, 102, 103]"
528,528,0.29,0.2,2.13,0.18,2.79,"[118, 119]"
529,529,1.45,0.88,0.09,0.38,2.79,"[35, 47, 48, 86, 87, 88]"
530,530,1.96,0.72,0.0,0.11,2.79,"[115, 116, 117]"
531,531,1.19,1.15,0.04,0.41,2.79,[108]
532,532,0.0,0.0,2.78,0.01,2.79,"[127, 128]"
533,533,1.98,0.7,0.0,0.11,2.79,[120]
534,534,0.89,1.43,0.0,0.48,2.79,"[35, 47, 48, 86, 87, 88]"
535,535,2.19,0.22,0.0,0.38,2.79,[108]
536,536,0.3,1.47,0.68,0.34,2.79,"[38, 39, 90, 91, 92, 93]"
537,537,0.46,0.29,1.96,0.07,2.79,"[35, 47, 48, 86, 87, 88]"
538,538,1.68,0.74,0.0,0.36,2.78,"[43, 107]"
539,539,1.27,0.97,0.07,0.47,2.78,"[70, 71, 72, 73]"
540,540,1.44,0.83,0.26,0.25,2.78,"[43, 107]"
541,541,1.2,0.98,0.17,0.43,2.78,"[38, 39, 90, 91, 92, 93]"
542,542,1.41,1.12,0.0,0.24,2.77,"[43, 107]"
543,543,1.24,1.2,0.04,0.3,2.77,"[10, 97, 98, 99, 100]"
544,544,1.25,1.15,0.07,0.3,2.77,"[35, 47, 48, 86, 87, 88]"
545,545,2.56,0.17,0.0,0.03,2.76,
546,546,1.43,0.54,0.71,0.07,2.75,"[127, 128]"
547,547,1.07,1.31,0.06,0.31,2.74,"[74, 75, 76, 77, 78]"
548,548,1.02,0.36,1.13,0.23,2.73,[109]
549,549,1.33,0.31,1.04,0.05,2.73,[137]
550,550,1.52,0.94,0.02,0.24,2.72,"[35, 47, 48, 86, 87, 88]"
551,551,1.49,0.93,0.02,0.27,2.71,"[12, 13, 52, 101, 102, 103]"
552,552,1.75,0.52,0.33,0.1,2.7,
553,553,0.99,0.48,1.09,0.14,2.7,[108]
554,554,1.47,0.76,0.0,0.47,2.7,"[63, 64, 65, 66, 67, 68, 69]"
555,555,1.25,0.53,0.87,0.05,2.7,"[115, 116, 117]"
556,556,2.42,0.11,0.0,0.16,2.69,"[35, 47, 48, 86, 87, 88]"
557,557,1.85,0.64,0.01,0.19,2.69,"[12, 13, 52, 101, 102, 103]"
558,558,2.38,0.12,0.0,0.18,2.69,"[50, 89]"
559,559,1.63,0.52,0.35,0.18,2.69,"[50, 89]"
560,560,1.46,0.98,0.0,0.24,2.68,"[50, 89]"
561,561,1.23,1.11,0.0,0.34,2.68,[106]
562,562,0.0,0.0,2.68,0.0,2.68,"[70, 71, 72, 73]"
563,563,0.69,1.41,0.04,0.53,2.68,"[38, 39, 90, 91, 92, 93]"
564,564,0.78,0.75,0.89,0.26,2.68,"[35, 47, 48, 86, 87, 88]"
565,565,1.95,0.63,0.0,0.09,2.67,"[127, 128]"
566,566,1.48,0.92,0.01,0.26,2.67,"[104, 105]"
567,567,1.78,0.64,0.0,0.25,2.67,"[27, 28, 94, 95, 96]"
568,568,1.44,1.09,0.0,0.14,2.67,"[115, 116, 117]"
569,569,1.99,0.58,0.0,0.09,2.66,[106]
570,570,1.59,0.8,0.0,0.26,2.65,"[12, 13, 52, 101, 102, 103]"
571,571,1.15,1.11,0.0,0.4,2.65,"[43, 107]"
572,572,1.56,0.88,0.0,0.22,2.65,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
573,573,0.86,1.11,0.01,0.66,2.65,"[12, 13, 52, 101, 102, 103]"
574,574,0.0,0.0,2.65,0.0,2.65,[137]
575,575,2.0,0.5,0.12,0.03,2.65,[120]
576,576,1.53,0.87,0.0,0.24,2.64,"[10, 97, 98, 99, 100]"
577,577,2.0,0.47,0.02,0.14,2.63,[109]
578,578,0.76,1.1,0.12,0.65,2.63,"[12, 13, 52, 101, 102, 103]"
579,579,1.53,0.82,0.04,0.24,2.63,"[38, 39, 90, 91, 92, 93]"
580,580,1.7,0.46,0.06,0.41,2.63,"[38, 39, 90, 91, 92, 93]"
581,581,2.15,0.12,0.0,0.36,2.62,[106]
582,582,1.07,1.06,0.24,0.25,2.62,"[10, 97, 98, 99, 100]"
583,583,1.55,0.81,0.04,0.21,2.62,"[50, 89]"
584,584,0.59,1.79,0.01,0.23,2.62,"[38, 39, 90, 91, 92, 93]"
585,585,2.31,0.14,0.01,0.16,2.62,"[35, 47, 48, 86, 87, 88]"
586,586,0.63,0.84,0.96,0.19,2.61,"[27, 28, 94, 95, 96]"
587,587,0.9,1.22,0.04,0.44,2.61,
588,588,1.02,0.52,0.92,0.14,2.6,"[50, 89]"
589,589,1.86,0.55,0.11,0.08,2.6,[132]
590,590,0.48,1.63,0.04,0.43,2.59,"[27, 28, 94, 95, 96]"
591,591,0.93,1.12,0.08,0.45,2.59,"[10, 97, 98, 99, 100]"
592,592,2.03,0.21,0.0,0.35,2.59,[106]
593,593,0.64,1.24,0.01,0.69,2.58,"[38, 39, 90, 91, 92, 93]"
594,594,0.89,1.33,0.07,0.28,2.58,"[74, 75, 76, 77, 78]"
595,595,1.04,1.24,0.03,0.27,2.58,"[38, 39, 90, 91, 92, 93]"
596,596,0.37,0.27,1.75,0.18,2.58,"[10, 97, 98, 99, 100]"
597,597,1.4,0.88,0.03,0.26,2.58,"[12, 13, 52, 101, 102, 103]"
598,598,1.31,0.74,0.31,0.22,2.57,[106]
599,599,0.28,1.68,0.33,0.28,2.57,"[50, 89]"
600,600,1.76,0.56,0.03,0.22,2.57,"[38, 39, 90, 91, 92, 93]"
601,601,2.14,0.08,0.0,0.35,2.57,"[10, 97, 98, 99, 100]"
602,602,1.7,0.59,0.21,0.07,2.56,[108]
603,603,0.15,0.0,2.41,0.0,2.56,[136]
604,604,2.11,0.23,0.0,0.22,2.56,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
605,605,1.21,0.57,0.7,0.07,2.54,"[43, 107]"
606,606,1.13,0.87,0.29,0.25,2.54,"[27, 28, 94, 95, 96]"
607,607,2.21,0.12,0.0,0.2,2.54,"[27, 28, 94, 95, 96]"
608,608,2.36,0.14,0.0,0.03,2.53,
609,609,1.13,1.12,0.06,0.22,2.52,[108]
610,610,1.55,0.75,0.16,0.06,2.52,[109]
611,611,1.5,0.78,0.0,0.24,2.52,"[10, 97, 98, 99, 100]"
612,612,0.49,0.0,0.52,1.51,2.52,[137]
613,613,0.6,1.31,0.08,0.52,2.51,"[74, 75, 76, 77, 78]"
614,614,2.29,0.02,0.0,0.19,2.5,"[12, 13, 52, 101, 102, 103]"
615,615,0.13,0.07,0.26,2.05,2.5,"[27, 28, 94, 95, 96]"
616,616,1.28,0.14,1.08,0.01,2.5,"[110, 111, 112, 113, 114]"
617,617,0.86,1.06,0.18,0.39,2.49,"[35, 47, 48, 86, 87, 88]"
618,618,1.84,0.56,0.0,0.09,2.49,"[43, 107]"
619,619,1.29,0.97,0.0,0.23,2.49,"[50, 89]"
620,620,1.81,0.52,0.0,0.15,2.49,
621,621,1.15,0.85,0.1,0.39,2.48,"[27, 28, 94, 95, 96]"
622,622,1.38,0.85,0.0,0.25,2.48,"[27, 28, 94, 95, 96]"
623,623,1.15,1.14,0.06,0.13,2.48,"[115, 116, 117]"
624,624,1.72,0.44,0.05,0.27,2.48,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
625,625,1.93,0.34,0.0,0.21,2.48,
626,626,2.1,0.2,0.0,0.17,2.47,"[74, 75, 76, 77, 78]"
627,627,1.13,0.36,0.92,0.07,2.47,
628,628,1.67,0.58,0.0,0.2,2.46,"[50, 89]"
629,629,1.55,0.54,0.05,0.31,2.45,"[27, 28, 94, 95, 96]"
630,630,0.0,0.0,2.43,0.02,2.45,"[127, 128]"
631,631,0.93,0.12,1.34,0.06,2.45,"[118, 119]"
632,632,2.12,0.25,0.0,0.07,2.44,[120]
633,633,1.44,0.73,0.04,0.22,2.44,"[35, 47, 48, 86, 87, 88]"
634,634,0.87,0.98,0.0,0.59,2.44,"[12, 13, 52, 101, 102, 103]"
635,635,1.07,1.19,0.0,0.18,2.43,"[43, 107]"
636,636,1.52,0.82,0.0,0.1,2.43,"[118, 119]"
637,637,1.56,0.61,0.02,0.23,2.42,"[27, 28, 94, 95, 96]"
638,638,1.26,0.61,0.46,0.08,2.42,"[115, 116, 117]"
639,639,1.27,0.32,0.78,0.05,2.42,[135]
640,640,0.29,1.18,0.54,0.41,2.42,"[50, 89]"
641,641,1.63,0.22,0.51,0.06,2.41,"[43, 107]"
642,642,2.07,0.26,0.0,0.08,2.41,[108]
643,643,0.81,0.76,0.7,0.14,2.41,"[115, 116, 117]"
644,644,1.43,0.76,0.0,0.22,2.41,"[70, 71, 72, 73]"
645,645,0.69,0.0,0.04,1.68,2.41,"[10, 97, 98, 99, 100]"
646,646,2.07,0.08,0.0,0.26,2.4,"[63, 64, 65, 66, 67, 68, 69]"
647,647,2.1,0.24,0.0,0.07,2.4,[120]
648,648,0.77,0.18,1.42,0.03,2.4,[136]
649,649,2.3,0.1,0.0,0.0,2.4,"[118, 119]"
650,650,2.15,0.18,0.0,0.07,2.39,
651,651,0.49,1.49,0.05,0.36,2.39,"[63, 64, 65, 66, 67, 68, 69]"
652,652,1.74,0.48,0.0,0.18,2.39,"[50, 89]"
653,653,1.54,0.63,0.0,0.22,2.39,
654,654,1.49,0.81,0.0,0.1,2.39,[122]
655,655,1.07,0.87,0.04,0.4,2.39,"[74, 75, 76, 77, 78]"
656,656,1.48,0.71,0.0,0.2,2.39,"[35, 47, 48, 86, 87, 88]"
657,657,1.67,0.61,0.03,0.07,2.38,"[104, 105]"
658,658,1.02,0.97,0.0,0.39,2.38,"[10, 97, 98, 99, 100]"
659,659,1.73,0.46,0.02,0.18,2.38,"[35, 47, 48, 86, 87, 88]"
660,660,1.94,0.39,0.03,0.02,2.38,"[115, 116, 117]"
661,661,1.0,0.76,0.26,0.36,2.38,"[63, 64, 65, 66, 67, 68, 69]"
662,662,1.46,0.54,0.01,0.37,2.38,"[70, 71, 72, 73]"
663,663,2.04,0.15,0.0,0.19,2.38,"[50, 89]"
664,664,1.16,0.91,0.0,0.3,2.38,[108]
665,665,2.18,0.01,0.0,0.18,2.37,"[10, 97, 98, 99, 100]"
666,666,2.28,0.02,0.08,0.0,2.37,[106]
667,667,0.96,1.08,0.04,0.3,2.37,[106]
668,668,1.25,0.86,0.01,0.26,2.37,[106]
669,669,2.03,0.13,0.0,0.21,2.37,"[38, 39, 90, 91, 92, 93]"
670,670,1.38,0.74,0.02,0.22,2.36,"[35, 47, 48, 86, 87, 88]"
671,671,0.69,0.14,1.48,0.05,2.36,[121]
672,672,1.07,1.05,0.0,0.23,2.35,"[50, 89]"
673,673,1.39,0.48,0.4,0.08,2.35,[120]
674,674,0.0,0.0,2.34,0.01,2.35,"[115, 116, 117]"
675,675,1.68,0.46,0.01,0.2,2.35,"[27, 28, 94, 95, 96]"
676,676,1.32,0.83,0.0,0.2,2.34,"[74, 75, 76, 77, 78]"
677,677,0.92,0.0,0.01,1.41,2.34,"[10, 97, 98, 99, 100]"
678,678,1.2,0.9,0.0,0.24,2.34,"[27, 28, 94, 95, 96]"
679,679,1.08,0.7,0.34,0.21,2.34,[108]
680,680,1.27,0.86,0.0,0.2,2.33,"[50, 89]"
681,681,1.14,0.54,0.47,0.17,2.32,"[63, 64, 65, 66, 67, 68, 69]"
682,682,1.93,0.14,0.0,0.24,2.32,"[63, 64, 65, 66, 67, 68, 69]"
683,683,1.57,0.56,0.0,0.19,2.32,"[50, 89]"
684,684,0.78,0.4,1.06,0.07,2.32,[109]
685,685,0.79,1.35,0.04,0.14,2.32,"[118, 119]"
686,686,0.85,1.06,0.09,0.32,2.31,[106]
687,687,0.52,0.45,1.21,0.13,2.31,[106]
688,688,1.58,0.64,0.0,0.09,2.31,"[110, 111, 112, 113, 114]"
689,689,0.28,0.0,2.02,0.01,2.31,[121]
690,690,1.65,0.46,0.1,0.1,2.31,"[115, 116, 117]"
691,691,1.24,0.85,0.0,0.21,2.3,"[74, 75, 76, 77, 78]"
692,692,0.95,1.06,0.0,0.29,2.3,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
693,693,0.95,0.54,0.62,0.18,2.3,"[27, 28, 94, 95, 96]"
694,694,1.08,0.75,0.15,0.31,2.29,"[35, 47, 48, 86, 87, 88]"
695,695,0.91,1.25,0.0,0.13,2.29,"[118, 119]"
696,696,1.23,0.68,0.04,0.34,2.29,"[74, 75, 76, 77, 78]"
697,697,1.38,0.8,0.0,0.1,2.28,[106]
698,698,0.3,1.27,0.46,0.26,2.28,"[38, 39, 90, 91, 92, 93]"
699,699,1.11,0.98,0.0,0.2,2.28,"[70, 71, 72, 73]"
700,700,0.0,0.0,2.28,0.0,2.28,"[63, 64, 65, 66, 67, 68, 69]"
701,701,0.51,0.12,1.63,0.02,2.28,
702,702,0.38,0.07,0.01,1.82,2.28,"[27, 28, 94, 95, 96]"
703,703,1.01,0.9,0.0,0.37,2.28,"[27, 28, 94, 95, 96]"
704,704,1.05,0.77,0.1,0.36,2.28,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
705,705,0.07,2.0,0.02,0.18,2.28,"[118, 119]"
706,706,1.12,0.39,0.64,0.12,2.27,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
707,707,1.34,0.62,0.0,0.31,2.27,"[38, 39, 90, 91, 92, 93]"
708,708,1.07,0.92,0.04,0.24,2.27,"[12, 13, 52, 101, 102, 103]"
709,709,1.22,0.1,0.91,0.04,2.27,
710,710,0.9,0.73,0.54,0.09,2.26,[108]
711,711,1.4,0.54,0.02,0.3,2.26,"[10, 97, 98, 99, 100]"
712,712,1.19,0.84,0.0,0.23,2.26,
713,713,1.34,0.57,0.14,0.21,2.26,"[10, 97, 98, 99, 100]"
714,714,0.28,0.79,0.87,0.32,2.25,"[70, 71, 72, 73]"
715,715,0.62,0.44,1.06,0.13,2.25,
716,716,1.52,0.46,0.2,0.08,2.25,"[118, 119]"
717,717,1.48,0.25,0.46,0.06,2.25,[106]
718,718,1.93,0.15,0.0,0.17,2.25,"[35, 47, 48, 86, 87, 88]"
719,719,0.67,0.41,1.05,0.11,2.25,"[38, 39, 90, 91, 92, 93]"
720,720,0.51,0.51,0.91,0.32,2.25,"[27, 28, 94, 95, 96]"
721,721,1.19,0.71,0.22,0.13,2.24,[108]
722,722,1.29,0.83,0.0,0.11,2.23,[108]
723,723,1.74,0.25,0.21,0.03,2.23,[132]
724,724,1.42,0.61,0.0,0.21,2.23,"[27, 28, 94, 95, 96]"
725,725,1.09,0.85,0.0,0.28,2.23,"[38, 39, 90, 91, 92, 93]"
726,726,1.27,0.62,0.18,0.16,2.22,"[74, 75, 76, 77, 78]"
727,727,0.88,1.03,0.0,0.31,2.22,"[43, 107]"
728,728,1.71,0.32,0.02,0.18,2.22,"[38, 39, 90, 91, 92, 93]"
729,729,1.0,0.63,0.45,0.13,2.22,"[115, 116, 117]"
730,730,1.03,0.98,0.0,0.21,2.22,"[50, 89]"
731,731,1.45,0.55,0.02,0.19,2.21,"[50, 89]"
732,732,1.47,0.55,0.0,0.19,2.21,"[74, 75, 76, 77, 78]"
733,733,1.06,0.82,0.05,0.28,2.21,"[12, 13, 52, 101, 102, 103]"
734,734,1.78,0.24,0.0,0.18,2.2,"[27, 28, 94, 95, 96]"
735,735,2.06,0.12,0.0,0.02,2.2,
736,736,2.01,0.02,0.0,0.17,2.2,"[10, 97, 98, 99, 100]"
737,737,1.11,0.51,0.34,0.23,2.2,[109]
738,738,0.15,0.0,2.05,0.0,2.2,[137]
739,739,1.28,0.68,0.02,0.21,2.2,"[27, 28, 94, 95, 96]"
740,740,1.06,0.91,0.0,0.23,2.2,"[10, 97, 98, 99, 100]"
741,741,0.34,0.97,0.55,0.33,2.19,"[35, 47, 48, 86, 87, 88]"
742,742,1.17,0.78,0.02,0.22,2.19,"[12, 13, 52, 101, 102, 103]"
743,743,1.68,0.44,0.0,0.08,2.19,"[43, 107]"
744,744,0.87,0.17,1.1,0.05,2.19,"[127, 128]"
745,745,1.04,0.72,0.3,0.13,2.19,[109]
